aX,aY,aZ,gX,gY,gZ
0.580,0.152,1.034,7.490,3.220,43.470
0.587,0.132,1.049,12.320,2.380,47.180
0.601,0.125,1.042,13.930,2.100,50.260
0.622,0.088,1.031,20.930,2.100,51.660
0.658,0.062,1.076,29.470,-2.240,53.130
0.680,0.044,1.051,30.870,-6.090,54.600
0.692,-0.020,1.010,34.720,-7.000,55.090
0.714,-0.064,1.020,33.530,-8.960,51.170
0.715,-0.108,0.894,22.680,-11.060,43.120
0.736,-0.080,1.027,27.510,-8.050,36.820
0.755,-0.093,1.148,23.030,-12.880,29.610
0.789,-0.051,1.179,31.360,-18.130,22.610
0.803,-0.001,1.251,32.900,-26.810,17.990
0.815,0.085,1.212,39.690,-35.910,16.660
0.827,0.217,1.200,48.440,-41.440,21.980
0.852,0.310,1.146,51.590,-47.740,33.320
0.870,0.298,1.021,52.150,-49.280,38.150
0.891,0.243,0.882,55.090,-44.380,38.500
0.915,0.248,0.775,54.950,-34.020,36.960
0.920,0.274,0.719,45.850,-22.750,35.770
0.925,0.292,0.774,41.370,-15.680,36.330
0.942,0.277,0.863,27.860,-14.910,35.910
0.957,0.267,0.888,29.890,-14.210,31.780
0.918,0.352,1.032,33.740,-23.800,29.890
0.912,0.394,1.114,23.660,-36.750,29.120
0.902,0.425,0.999,25.900,-39.130,29.960
0.900,0.480,0.950,25.690,-36.820,37.800
0.913,0.444,0.931,30.240,-37.030,41.580
0.949,0.346,0.874,31.080,-43.330,41.370
0.986,0.268,0.592,30.800,-40.460,39.130
0.981,0.165,0.374,26.250,-32.620,34.090
1.004,0.136,0.128,19.530,-18.130,31.360
1.016,0.181,-0.104,-2.450,20.090,23.520

-2.298,-4.701,1.939,-25.200,-138.530,-372.890
0.702,2.647,-1.611,-171.290,62.650,-82.110
0.536,2.615,-1.532,16.800,240.940,114.940
-1.442,-1.054,2.036,72.730,105.280,8.890
-1.501,-1.073,1.507,41.020,51.170,-43.330
-1.431,0.108,0.791,123.270,104.440,-23.310
-1.526,0.444,1.724,52.290,90.930,-3.010
-1.622,0.846,1.801,85.190,25.830,55.440
-1.684,0.503,1.241,44.520,2.240,95.200
-1.629,0.206,0.590,60.690,9.590,119.280
-1.650,-0.507,0.374,55.510,23.730,95.900
-1.559,-1.024,0.305,68.600,50.330,45.430
-1.432,-1.609,0.465,72.940,64.960,-39.760
-1.278,-1.706,0.604,74.200,82.810,-144.200
-1.229,-0.727,1.024,31.990,88.200,-185.850
-1.247,0.099,1.367,-28.000,74.900,-185.150
-1.150,0.893,1.617,-16.100,47.320,-142.660
-1.072,1.071,1.643,-51.730,17.080,-81.480
-1.017,0.737,1.477,-72.520,7.980,-55.020
-0.785,0.410,1.512,-84.140,1.750,-40.110
-0.829,-0.061,1.566,-80.710,-11.760,-54.180
-0.775,-0.300,1.559,-83.020,-29.610,-76.160
-0.667,-0.007,1.261,-76.020,-35.280,-72.590
-0.614,0.171,1.132,-74.060,-33.740,-56.490
-0.602,0.208,1.040,-76.930,-31.150,-47.740
-0.560,0.193,0.760,-70.630,-20.510,-38.570
-0.454,0.333,0.795,-69.720,-5.740,-16.240
-0.470,0.081,0.902,-49.840,-1.400,-7.210
-0.489,-0.102,0.968,-46.550,-3.710,-5.740
-0.427,-0.076,0.800,-54.040,6.860,-1.960
-0.402,-0.058,0.786,-54.110,18.690,13.090
-0.383,-0.179,0.884,-48.580,23.520,17.570
-0.362,-0.405,0.995,-26.880,25.410,8.610
-0.373,-0.434,1.103,-28.560,19.110,-2.380
-0.397,-0.298,1.089,-51.870,20.440,-3.710
-0.402,-0.266,1.136,-52.010,21.700,-6.160
-0.335,-0.263,1.269,-51.940,10.500,-8.890
-0.346,-0.278,1.213,-51.310,-0.770,-12.950
-0.320,-0.141,1.078,-51.730,-1.960,-8.120
-0.320,-0.080,1.051,-55.720,-4.480,-2.310
-0.342,-0.097,1.033,-58.520,-7.700,2.450
-0.352,-0.110,0.952,-38.640,-9.730,4.060
-0.337,-0.156,0.893,-29.260,-7.070,3.990
-0.301,-0.125,0.902,-21.210,-4.060,6.370
-0.271,-0.149,0.964,-12.530,-7.070,7.350
-0.269,-0.164,0.915,-13.930,-9.870,8.050
-0.275,-0.099,0.816,-14.070,-5.600,14.560
-0.277,-0.110,0.799,-13.230,3.080,19.250
-0.293,-0.193,0.924,-9.170,7.280,18.340
-0.298,-0.152,1.098,-15.470,7.140,22.330
-0.275,-0.366,1.276,-1.680,1.260,21.980
-0.261,-0.347,1.472,-6.510,-16.520,21.350
-0.261,-0.491,1.332,-11.550,-32.830,13.440
-0.272,-0.562,1.174,-8.120,-31.290,1.190
-0.292,-0.470,1.171,-4.970,-30.240,-5.180
-0.306,-0.365,1.188,4.480,-31.290,-8.330
-0.293,-0.239,1.176,11.270,-35.770,-5.460
-0.300,-0.201,1.062,20.440,-33.740,-2.170
-0.304,-0.252,0.979,27.370,-29.120,-4.830
-0.304,-0.210,0.904,26.740,-20.860,-2.240
-0.302,-0.140,0.920,38.990,-13.090,4.270
-0.323,-0.180,1.040,44.660,-13.510,5.670
-0.378,-0.216,1.034,39.900,-14.000,5.180
-0.399,-0.244,0.997,37.940,-9.100,4.060
-0.426,-0.136,1.068,38.920,-9.870,1.680
-0.429,-0.149,1.092,31.570,-16.590,3.500
-0.424,-0.098,0.938,31.990,-15.470,7.140
-0.363,0.009,0.863,33.740,-9.380,16.450
-0.344,0.039,0.861,41.790,-7.210,25.620
-0.351,-0.044,0.873,42.770,-7.700,30.100
-0.333,-0.041,0.834,42.980,-3.990,36.400
-0.331,-0.051,0.908,37.030,-0.560,41.930
-0.351,-0.103,1.061,24.780,-4.620,46.620
-0.386,-0.157,1.177,8.540,-34.370,48.650
-0.405,-0.195,1.117,2.940,-25.130,51.450
-0.441,-0.300,1.139,-3.220,-29.540,49.910
-0.486,-0.414,1.179,-16.940,-35.700,44.380
-0.530,-0.475,1.166,-19.250,-37.100,36.890
-0.571,-0.610,1.275,3.010,-38.710,17.220
-0.549,-0.708,1.457,21.210,-71.540,-3.430
-0.486,-0.579,1.335,47.950,-73.220,-18.340
-0.427,-0.390,1.148,67.550,-79.870,-25.410
-0.396,-0.163,0.944,81.620,-78.820,-24.850
-0.367,-0.011,0.680,71.400,-72.870,-18.340
-0.402,0.136,0.547,64.260,-57.330,-4.200
-0.426,0.196,0.488,50.610,-36.820,16.800
-0.458,0.187,0.587,41.860,-19.180,31.010
-0.518,0.105,0.779,24.430,-8.610,40.460
-0.561,-0.038,0.976,23.240,-3.220,46.130
-0.580,-0.337,1.232,22.750,-9.380,35.070
-0.570,-0.778,1.367,21.910,-20.790,14.560
-0.589,-0.908,1.533,9.450,-43.260,-13.860
-0.537,-0.662,1.469,8.050,-65.240,-28.630
-0.463,-0.105,1.217,24.710,-80.640,-18.410
-0.428,0.076,0.922,26.880,-83.370,-4.970
-0.420,0.189,0.625,24.150,-72.590,11.970
-0.423,0.139,0.565,13.300,-61.670,24.710
-0.383,0.061,0.578,-2.030,-53.760,37.450
-0.356,-0.002,0.647,-14.980,-52.150,43.890
-0.329,-0.047,0.675,-28.910,-53.340,50.050
-0.324,-0.062,0.713,-56.560,-54.810,54.040
-0.308,0.010,0.748,-82.180,-55.090,61.180
-0.340,0.109,0.806,-95.130,-56.910,70.700
-0.370,0.225,0.802,-86.940,-55.370,87.850
-0.359,0.377,0.834,-67.620,-51.170,108.010
-0.320,0.307,0.916,-45.920,-56.140,122.570
-0.282,0.071,0.817,-29.820,-56.210,125.790
-0.189,-0.111,0.663,-10.150,-47.670,121.240
-0.075,-0.403,0.622,8.050,-39.830,106.890
0.030,-0.661,0.592,10.150,-17.990,83.930
0.109,-0.848,0.497,4.900,-19.320,49.070
0.114,-0.758,0.630,-4.060,-4.060,1.540
0.139,-0.168,0.997,-9.170,-4.690,14.770
0.166,0.146,1.322,-8.820,-23.800,27.650
0.118,0.225,1.430,-14.420,-56.350,38.990
0.069,0.231,1.242,-14.420,-65.100,47.600
0.069,0.264,1.119,-7.560,-66.710,62.160
0.105,0.258,1.022,-3.990,-66.150,72.520
0.149,0.147,0.883,3.990,-58.800,77.490

-2.736,-3.236,2.819,219.100,-45.150,-272.440
0.122,2.605,0.620,-128.660,2.590,-32.760
0.996,4.028,-0.363,230.440,197.260,270.550
-0.767,-1.110,4.049,229.670,-27.790,129.710
-1.307,-2.329,2.861,-35.560,-230.160,-12.670
-0.903,-0.943,-0.742,-31.990,-121.240,-13.580
-0.741,-1.139,-0.814,-65.380,44.520,-56.210
-0.919,-0.834,0.742,-136.080,55.090,-69.930
-0.975,-0.662,0.854,-201.460,55.230,-70.980
-1.028,-0.423,0.868,-182.140,62.160,-72.800
-0.969,-0.374,1.119,-156.870,76.650,-72.450
-0.988,-0.351,1.466,-103.460,63.490,-71.890
-0.958,-0.546,1.500,-38.360,38.430,-98.420
-0.972,-0.435,1.186,0.420,32.620,-115.430
-0.901,-0.086,1.014,24.500,42.350,-111.300
-0.854,0.336,1.047,61.880,43.820,-78.470
-0.911,0.249,1.175,69.510,26.040,-65.870
-0.899,0.082,1.015,53.410,19.530,-67.340
-0.921,0.014,0.910,35.420,20.790,-76.090
-0.900,0.092,0.903,16.380,16.170,-79.800
-0.761,0.250,0.776,-21.840,22.680,-73.430
-0.644,0.447,0.821,-49.560,30.800,-54.950
-0.578,0.501,1.036,-76.230,24.920,-34.650
-0.523,0.387,0.989,-95.060,23.030,-17.570
-0.497,0.124,0.959,-100.240,24.150,-6.650
-0.430,0.092,0.888,-95.970,33.040,4.830
-0.391,0.041,1.063,-85.330,34.580,16.240
-0.422,-0.155,1.138,-87.850,26.250,18.340
-0.415,-0.434,1.051,-98.000,25.340,9.730
-0.408,-0.529,0.974,-92.260,30.100,-0.980
-0.385,-0.530,1.024,-85.960,33.600,-9.730
-0.370,-0.456,1.107,-63.490,23.800,-18.970
-0.393,-0.575,1.052,-11.620,12.040,-37.030
-0.321,-0.221,0.949,9.310,7.140,-34.090
-0.292,0.052,0.894,5.530,7.070,-15.470
-0.246,0.013,0.815,16.450,15.120,6.790
-0.288,-0.073,0.897,12.600,20.300,14.630
-0.292,-0.143,1.007,7.280,20.020,14.910
-0.284,-0.090,0.976,4.830,23.100,23.660
-0.268,-0.141,1.050,2.590,25.340,32.480
-0.277,-0.416,1.151,-3.010,23.520,24.920
-0.266,-0.521,1.195,-13.440,18.550,13.790
-0.247,-0.496,1.160,-23.380,14.420,6.230
-0.223,-0.381,1.143,-29.540,12.390,5.810
-0.222,-0.374,1.160,-34.510,8.120,3.290
-0.234,-0.377,1.120,-37.170,4.060,0.070
-0.202,-0.329,1.029,-27.090,4.620,-0.980
-0.204,-0.254,1.068,-24.640,2.170,1.050
-0.237,-0.219,1.078,-29.400,-0.350,2.450
-0.233,-0.132,1.013,-8.050,0.910,7.490
-0.232,-0.079,1.024,-5.950,-0.350,14.280
-0.233,-0.037,0.988,-1.960,2.100,22.610
-0.259,-0.089,1.025,3.640,1.960,28.070
-0.276,-0.248,1.024,5.320,2.940,26.250
-0.270,-0.280,1.057,0.840,3.290,23.940
-0.276,-0.293,1.111,-5.600,0.840,20.020
-0.264,-0.267,1.155,-11.970,-3.780,17.570
-0.242,-0.177,1.187,-14.070,-12.880,20.580
-0.207,-0.083,1.117,-10.080,-19.740,28.840
-0.223,-0.088,1.011,-4.900,-22.890,36.260
-0.242,-0.117,0.942,8.540,-22.120,43.050
-0.243,-0.248,0.899,25.410,-19.950,45.570
-0.241,-0.353,0.850,34.720,-15.260,42.560
-0.240,-0.423,0.828,40.460,-5.670,36.400
-0.250,-0.514,0.872,47.600,0.070,26.530
-0.284,-0.555,0.957,51.450,2.450,12.880
-0.333,-0.508,0.990,48.020,5.740,1.260
-0.378,-0.372,1.029,46.970,10.780,-4.970
-0.366,-0.204,1.153,44.870,10.360,-3.780
-0.364,-0.072,1.247,49.630,3.500,4.130
-0.352,-0.137,1.247,49.210,-3.500,5.460
-0.357,-0.213,1.187,46.550,-6.930,3.920
-0.373,-0.206,1.192,46.270,-10.500,2.660
-0.377,-0.148,1.181,47.600,-14.840,3.290
-0.403,-0.167,1.143,44.520,-20.300,4.340
-0.428,-0.146,1.043,39.620,-22.050,4.900
-0.483,-0.176,0.919,32.340,-19.110,4.060
-0.535,-0.334,0.886,18.200,-14.560,-8.330
-0.617,-0.463,0.809,10.290,-6.650,-26.810
-0.659,-0.477,0.955,-2.310,4.060,-45.220
-0.598,-0.378,1.150,-3.710,0.770,-52.850
-0.505,-0.165,1.369,-0.420,-14.910,-50.750
-0.473,-0.115,1.470,-0.840,-50.190,-50.540
-0.483,0.028,1.270,5.390,-71.680,-42.630
-0.495,0.198,0.961,-5.390,-80.150,-22.470
-0.546,0.298,0.527,-9.100,-67.200,0.980
-0.594,0.239,0.526,-21.630,-52.290,21.350
-0.655,0.048,0.567,-31.010,-41.930,34.650
-0.702,-0.337,0.611,-47.740,-30.240,32.340
-0.714,-0.323,0.863,-54.810,-17.990,33.250
-0.776,-0.199,1.158,-69.510,-27.230,41.090
-0.833,-0.125,1.223,-59.080,-36.820,43.540
-0.854,-0.207,1.217,-44.170,-39.060,42.980
-0.840,-0.255,1.294,-12.740,-42.840,39.410
-0.807,-0.208,1.307,31.430,-63.210,37.450
-0.804,-0.118,1.022,50.260,-68.600,40.740
-0.706,0.036,0.690,72.310,-55.160,51.380
-0.689,0.091,0.580,57.890,-46.550,69.090
-0.641,0.188,0.484,46.200,-32.690,86.380
-0.610,0.164,0.569,17.220,-21.280,103.110
-0.626,-0.047,0.645,-10.430,-12.250,107.240
-0.608,-0.310,0.828,-29.120,-10.080,97.790
-0.559,-0.382,1.052,-49.350,-17.990,91.700
-0.485,-0.402,1.182,-51.940,-37.030,87.360
-0.418,-0.453,1.156,-46.340,-51.100,78.400
-0.354,-0.601,1.006,-35.280,-57.190,67.690
-0.273,-0.645,0.928,-24.220,-57.680,52.990
-0.168,-0.589,0.942,-20.790,-65.870,39.410
-0.079,-0.359,0.778,-17.710,-70.070,33.390
-0.016,-0.253,0.584,-27.160,-59.990,31.640
0.016,-0.148,0.466,-35.350,-45.920,33.250
0.030,-0.066,0.573,-45.430,-35.280,36.960
0.041,-0.051,0.765,-49.560,-34.790,39.970
0.075,-0.104,0.751,-47.460,-47.110,41.370
0.056,-0.252,0.683,-46.970,-40.530,33.810
0.063,-0.269,0.691,-31.220,-29.400,26.950
0.116,-0.279,0.842,-16.590,-28.770,24.290
0.165,-0.430,0.888,-9.730,-32.620,14.770
0.171,-0.548,0.852,-8.260,-26.810,-2.030

0.745,0.128,2.181,58.380,76.510,55.300
0.756,0.161,2.673,48.650,5.040,45.990
0.808,0.367,2.178,38.570,-42.630,52.360
0.834,0.375,1.339,36.050,-49.560,57.260
0.870,0.265,1.037,18.620,-44.100,54.880
0.919,0.469,0.754,-14.070,-31.920,64.610
0.961,0.499,0.546,-22.120,-15.400,77.350
0.982,0.389,0.303,-47.040,2.380,84.840
0.977,0.265,0.104,-62.580,30.310,85.330
0.928,0.277,0.112,-69.300,64.190,86.030
0.839,0.295,0.325,-69.510,91.980,88.480
0.701,0.166,0.616,-59.990,114.100,74.200
0.484,0.343,1.138,-58.310,141.260,67.480
0.358,0.511,2.515,-23.100,122.990,81.760
0.505,0.021,3.451,29.680,19.810,66.290
0.565,-0.650,3.231,9.940,-102.760,6.790
0.593,-0.430,1.766,-9.520,-144.690,-9.450
0.632,0.002,0.572,-29.260,-114.380,-9.380
0.624,0.293,0.390,-67.270,-94.640,-1.330
0.587,0.435,0.280,-103.110,-80.430,12.320
0.552,0.369,0.135,-121.660,-63.140,20.160
0.518,0.285,0.003,-135.310,-40.670,24.920
0.509,0.296,-0.132,-143.220,-20.370,39.200
0.447,0.171,-0.256,-150.010,6.370,55.090
0.345,-0.310,-0.289,-146.930,36.050,50.050
0.226,-0.628,-0.260,-139.790,76.860,32.550
0.059,-0.756,-0.185,-121.030,108.220,13.020
-0.105,-0.792,-0.006,-75.600,137.060,-19.250
-0.325,-0.715,0.322,-47.600,173.390,-45.430
-2.086,-1.600,1.159,280.000,122.570,-204.400
-0.183,0.714,1.095,15.960,121.520,-174.580
0.226,2.871,0.783,10.080,178.010,110.180
-0.936,1.161,2.681,197.750,-2.870,186.340
-1.220,-2.443,1.107,40.880,-61.390,-48.650
-1.115,-0.481,-0.615,-9.590,34.230,-28.070
-0.973,0.990,-0.442,-33.810,111.580,55.790
-1.254,0.721,0.299,-80.570,134.540,111.160
-1.393,0.026,0.481,-113.540,149.870,125.930
-1.610,-0.395,0.753,-111.580,161.000,113.260
-1.714,-0.725,1.068,-93.730,165.550,96.880
-1.577,-0.961,1.464,-56.700,152.250,77.630
-1.539,-1.788,1.584,-2.170,129.710,-1.890
-1.594,-2.755,1.598,-10.570,121.730,-146.930
-1.491,-1.726,1.647,-11.690,119.280,-224.560
-1.401,-0.491,1.880,2.030,97.160,-240.940
-1.282,0.380,1.886,25.760,61.040,-203.490
-1.169,0.593,1.462,64.330,31.220,-165.900
-1.106,0.324,1.134,80.920,28.070,-162.330
-1.088,0.142,0.908,87.850,33.320,-176.400
-0.974,0.449,0.841,85.960,36.960,-167.230
-0.762,0.712,0.787,61.740,40.530,-139.720
-0.555,0.919,0.800,28.490,42.140,-92.330
-0.498,0.811,0.784,5.600,44.030,-49.980
-0.467,0.329,0.827,-34.300,47.810,-21.420
-0.417,-0.089,0.915,-79.940,51.520,-21.350
-0.385,-0.412,1.045,-118.860,53.060,-38.500
-0.364,-0.283,1.239,-157.570,43.610,-44.030
-0.354,-0.124,1.314,-145.810,28.840,-32.690
-0.350,-0.128,1.306,-124.880,10.220,-27.860
-0.337,-0.163,1.188,-108.010,5.810,-21.490
-0.318,-0.106,1.149,-59.920,2.590,-16.870
-0.342,-0.086,1.208,-40.530,-6.090,-11.690
-0.379,-0.034,1.162,-14.210,-11.480,-4.970
-0.381,-0.126,1.133,12.040,-17.430,-5.950
-0.329,-0.111,1.085,25.970,-26.180,-3.850
-0.259,-0.013,1.024,28.980,-36.960,5.950
-0.250,0.001,0.837,23.520,-41.020,16.870
-0.235,-0.137,0.680,12.460,-34.300,22.820
-0.200,-0.173,0.689,-1.820,-28.350,33.180
-0.217,-0.455,0.701,-18.410,-23.450,26.180
-0.252,-0.857,0.768,-31.290,-17.290,6.230
-0.277,-0.830,0.953,-41.580,-14.630,-9.730
-0.281,-0.689,1.045,-19.250,-21.210,-24.430
-0.282,-0.559,0.953,-22.190,-24.920,-32.900
-0.222,-0.464,0.761,-1.540,-15.750,-38.500
-0.193,-0.308,0.771,20.930,-9.380,-34.300
-0.168,-0.161,0.841,38.150,-8.610,-26.390
-0.208,-0.151,0.936,43.750,-12.460,-20.230
-0.230,-0.136,0.883,43.890,-10.500,-13.790
-0.232,-0.150,0.859,37.800,-5.950,-1.540
-0.218,-0.293,0.892,30.730,-2.450,1.330
-0.218,-0.417,0.921,18.480,2.100,0.000
-0.248,-0.405,0.987,7.210,5.600,-3.360
-0.265,-0.275,1.039,2.730,9.030,0.420
-0.283,-0.225,1.168,7.840,11.620,3.360
-0.303,-0.217,1.295,14.350,8.470,5.040
-0.314,-0.189,1.398,24.220,0.910,7.630
-0.341,-0.121,1.483,39.620,-11.900,9.870
-0.386,-0.044,1.444,48.650,-25.200,13.860
-0.426,0.017,1.257,62.580,-33.740,20.720
-0.443,0.091,1.166,75.530,-36.050,31.640
-0.479,0.064,1.054,84.840,-32.480,42.910
-0.510,0.037,1.023,86.730,-24.080,52.150
-0.541,-0.005,1.168,89.040,-18.760,61.810
-0.578,-0.142,1.262,92.050,-20.790,68.740
-0.625,-0.414,1.330,92.820,-21.560,62.160
-0.659,-0.501,1.432,92.890,-23.380,53.760
-0.649,-0.524,1.667,95.060,-36.540,42.840
-0.637,-0.422,1.730,94.570,-59.990,32.270
-0.672,-0.356,1.572,97.650,-82.460,23.450
-0.721,-0.308,1.103,102.130,-89.880,12.600
-0.691,-0.135,0.841,112.840,-79.380,12.110
-0.619,0.122,0.775,112.140,-73.360,23.450
-0.594,0.198,0.634,104.650,-64.540,40.950
-0.563,0.171,0.527,81.620,-49.280,57.260
-0.579,0.063,0.573,58.170,-38.570,75.180
-0.585,-0.102,0.543,36.050,-24.990,83.510
-0.612,-0.304,0.731,1.820,0.280,79.520
-0.717,-0.400,1.168,-19.250,9.520,68.880
-0.725,-0.560,1.820,-27.300,-17.010,40.880
-0.636,-0.679,2.040,-17.360,-69.580,17.780
-0.486,-0.583,1.521,-6.370,-129.150,2.310
-0.484,-0.372,0.825,13.930,-134.820,-7.630
-0.471,0.031,0.308,28.840,-112.630,-0.560
-0.444,0.198,0.158,29.190,-86.800,12.950
-0.364,0.337,0.195,19.390,-55.790,35.770
-0.355,0.350,0.361,5.460,-36.400,61.600
-0.385,0.121,0.671,-4.970,-30.240,70.140
-0.398,-0.067,0.958,-10.360,-35.560,71.330

0.587,-0.597,1.407,-26.950,49.700,6.300
0.624,-0.694,1.349,-16.590,45.430,-17.500
0.663,-0.726,1.178,-10.290,47.110,-42.000
0.616,-0.683,1.116,3.990,58.940,-65.730
0.584,-0.386,1.224,36.470,64.260,-85.750
0.577,-0.187,1.372,51.590,61.180,-91.000
0.489,0.016,1.560,38.990,45.850,-92.750
0.470,0.217,1.208,60.130,58.100,-83.860
0.491,0.334,1.404,88.690,58.800,-70.840
0.501,0.291,1.561,80.290,39.900,-60.480
0.525,0.321,1.312,64.400,34.230,-50.750
0.541,0.191,1.123,48.230,40.110,-47.460
0.541,0.070,1.060,33.600,51.030,-48.580
0.533,-0.015,1.078,16.870,58.800,-53.620
0.506,-0.040,1.178,3.080,63.980,-59.150
0.483,-0.013,1.270,6.440,66.430,-61.810
0.455,0.110,1.359,25.620,67.410,-54.250
0.420,-0.061,1.620,18.410,50.330,-63.700
0.404,0.031,1.675,35.840,34.720,-64.260
0.427,-0.004,1.708,60.830,15.470,-70.000
0.454,-0.120,1.683,66.920,-5.880,-78.890
0.459,-0.134,1.446,74.270,-23.520,-87.150
0.439,-0.099,1.285,77.770,-27.650,-93.730
0.436,0.002,1.190,87.920,-27.930,-94.570
0.423,0.056,1.147,89.880,-30.100,-93.170
0.404,0.137,1.067,85.540,-29.890,-89.810
0.382,0.220,1.022,86.730,-28.910,-84.490
0.367,0.258,0.978,83.160,-25.900,-78.890
0.377,0.380,0.976,77.140,-21.420,-70.280
0.367,0.436,1.004,74.060,-15.470,-61.110
0.376,0.447,1.105,83.020,-17.780,-49.840
0.415,0.349,1.200,74.550,-31.570,-38.500
0.441,0.141,1.192,64.120,-45.920,-39.550
0.487,0.110,1.075,28.770,-56.210,-35.210
0.422,0.052,0.745,15.120,-52.150,-36.330
0.375,0.079,0.601,7.070,-41.020,-39.130
0.392,0.123,0.522,-4.970,-23.870,-39.970
0.383,0.091,0.579,-11.830,-9.170,-41.720
0.355,0.117,0.857,-23.030,-2.590,-42.350
0.313,0.152,0.791,-34.090,5.320,-42.980
0.303,0.245,0.852,-37.800,9.450,-37.660
0.317,0.290,0.944,-34.160,9.940,-31.640
0.323,0.289,0.975,-34.230,5.670,-22.680
0.317,0.231,0.906,-30.800,7.630,-19.600
0.309,0.159,0.918,-24.150,8.750,-18.760
0.288,0.129,0.973,-23.100,6.510,-18.480
0.285,0.126,0.982,-20.790,3.640,-16.030
0.294,0.101,0.951,-25.760,0.910,-14.140
0.292,0.062,0.840,-26.180,6.020,-12.810
0.278,0.048,0.831,-25.620,16.100,-12.600
0.273,0.039,0.926,-22.260,20.230,-14.000
0.294,0.096,1.049,-17.220,18.130,-10.500
0.280,0.089,1.133,-18.270,10.640,-8.050
0.255,0.068,1.086,-11.410,4.550,-9.170
0.267,0.037,1.088,-3.780,0.700,-10.360
0.264,0.045,1.089,-1.750,-3.220,-11.690
0.264,0.126,1.066,5.530,-6.090,-9.870
0.280,0.158,1.053,11.480,-9.520,-7.280
0.285,0.187,1.033,16.100,-12.950,-4.130
0.279,0.203,0.964,18.060,-12.320,-1.120
0.270,0.256,0.931,20.020,-8.820,2.800
0.275,0.278,0.958,16.310,-7.210,7.210
0.279,0.262,0.937,11.550,-3.780,11.130
0.278,0.241,0.933,8.680,1.890,14.000
0.272,0.221,0.997,8.120,4.060,16.450
0.264,0.175,1.037,4.830,3.780,16.870
0.251,0.136,1.026,5.180,6.020,15.610
0.258,0.116,1.074,4.970,7.070,14.070
0.267,0.142,1.147,3.990,3.220,14.980
0.263,0.147,1.185,5.180,-5.040,16.590
0.244,0.146,1.145,11.130,-8.330,17.640
0.262,0.178,1.116,23.590,-8.960,21.840
0.291,0.162,1.114,29.120,-11.830,24.150
0.310,0.136,1.057,34.090,-13.370,25.760
0.338,0.122,0.991,38.570,-12.810,26.810
0.363,0.131,0.941,37.310,-8.610,29.120
0.382,0.129,0.944,33.180,-3.430,29.260
0.399,0.140,0.993,24.500,0.000,30.240
0.422,0.150,1.048,18.830,2.870,32.060
0.449,0.145,1.088,15.540,3.570,33.600
0.469,0.139,1.137,13.090,3.640,34.370
0.478,0.145,1.204,15.400,2.590,35.000
0.490,0.184,1.293,25.830,-3.220,37.380
0.506,0.205,1.351,40.810,-12.740,40.390
0.534,0.180,1.350,48.370,-29.540,41.230
0.562,0.138,1.225,52.640,-35.840,39.830
0.591,0.100,1.077,56.840,-32.900,35.840
0.630,0.113,1.055,60.340,-29.890,33.530
0.669,0.107,1.093,54.740,-31.570,29.120
0.699,0.055,1.093,45.640,-32.760,18.480
0.718,0.118,1.057,23.800,-28.840,10.780
0.735,0.457,1.058,4.970,-22.330,16.660
0.748,0.620,1.150,5.880,-24.150,28.280
0.768,0.656,1.118,5.950,-27.510,39.970
0.787,0.579,0.879,4.760,-18.270,47.670
0.805,0.472,0.802,24.780,-7.910,52.640
0.821,0.426,0.719,23.240,1.050,54.110
0.826,0.529,0.573,31.850,23.940,62.090
0.777,0.529,0.616,35.490,42.350,65.520
0.727,0.473,0.805,0.700,55.930,57.050
0.661,0.571,1.056,-14.070,57.120,57.960
0.678,0.752,1.201,-3.430,49.560,71.400
0.716,0.690,1.197,9.030,42.910,80.780
0.717,0.460,1.277,3.640,36.750,76.440
0.706,0.313,1.293,-19.110,26.250,67.480
0.721,0.251,1.225,-42.350,19.600,57.050
0.745,0.231,1.173,-45.290,14.560,51.030
0.763,0.156,1.203,-54.740,-14.700,39.690
0.801,0.164,1.034,-67.130,-14.420,30.730
0.885,0.246,0.744,-77.980,-15.400,30.800
0.958,0.043,0.517,-107.030,-4.130,30.730
0.983,-0.147,0.354,-126.070,16.870,16.590
0.958,-0.235,0.486,-137.620,44.660,-2.100
0.921,0.035,0.533,-126.980,49.280,-6.580
0.848,0.499,0.578,-139.440,53.200,15.680
0.786,0.493,0.260,-99.190,77.980,32.060
0.677,0.206,0.285,-97.580,107.170,28.420
0.565,0.083,0.359,-72.590,142.520,19.320
0.443,0.173,0.724,-50.820,157.710,23.800

-3.229,-2.533,2.377,-432.250,-160.790,-398.650
-0.032,2.397,-0.373,-446.600,91.490,-53.620
-1.802,4.746,1.381,146.930,26.670,344.610
-1.754,0.568,1.807,150.920,-102.340,313.950
-1.846,-2.508,-0.216,121.450,5.390,141.050
-2.064,-2.392,0.316,173.390,37.730,56.980
-2.252,-3.396,0.921,80.640,30.870,-179.130
-2.538,-2.394,0.761,7.560,57.890,-290.150
-2.238,-0.529,1.071,-18.130,87.640,-311.640
-1.982,0.475,1.554,6.790,76.580,-283.220
-1.765,1.210,1.847,43.400,23.030,-198.100
-1.580,0.896,1.367,100.240,-5.460,-177.170
-1.258,0.640,0.883,136.500,5.180,-172.830
-1.097,0.801,0.973,140.700,-0.700,-155.190
-0.935,1.007,0.930,85.470,-6.860,-118.930
-0.853,1.139,0.846,35.560,-10.080,-73.150
